customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
CUST000539,UNIQ000539,71623,duque de caxias,RJ
CUST000540,UNIQ000540,33803,campinas,SP
CUST000541,UNIQ000541,35191,zona norte,RN
CUST000542,UNIQ000542,42778,betim,MG
CUST000543,UNIQ000543,60014,sao bernardo do campo,SP
CUST000544,UNIQ000544,11653,santa maria,RS
CUST000545,UNIQ000545,25985,contagem,MG
CUST000546,UNIQ000546,42631,santo andre,SP
CUST000547,UNIQ000547,60436,sao bernardo do campo,SP
CUST000548,UNIQ000548,68059,santa maria,RS
CUST000549,UNIQ000549,42396,duque de caxias,RJ
CUST000550,UNIQ000550,14392,criciuma,SC
CUST000551,UNIQ000551,36106,duque de caxias,RJ
CUST000552,UNIQ000552,70402,aparecida de goiania,GO
CUST000553,UNIQ000553,22315,juiz de fora,MG
CUST000554,UNIQ000554,78306,juiz de fora,MG
CUST000555,UNIQ000555,97294,olinda,PE
CUST000556,UNIQ000556,37321,campinas,SP
CUST000557,UNIQ000557,71974,guarulhos,SP
CUST000558,UNIQ000558,61003,sao bernardo do campo,SP
CUST000559,UNIQ000559,99318,ponta grossa,PR
CUST000560,UNIQ000560,50908,uberlandia,MG
CUST000561,UNIQ000561,52344,pelotas,RS
CUST000562,UNIQ000562,30789,santo andre,SP
CUST000563,UNIQ000563,92465,sao paulo,SP
CUST000564,UNIQ000564,15529,guarulhos,SP
CUST000565,UNIQ000565,82034,campinas,SP
CUST000566,UNIQ000566,78278,contagem,MG
CUST000567,UNIQ000567,26009,guarulhos,SP
CUST000568,UNIQ000568,43202,nova iguacu,RJ
CUST000569,UNIQ000569,73075,centro,ES
CUST000570,UNIQ000570,93692,sao paulo,SP
CUST000571,UNIQ000571,49166,niteroi,RJ
CUST000572,UNIQ000572,36047,joinville,SC
CUST000573,UNIQ000573,57241,campinas,SP
CUST000574,UNIQ000574,16827,juiz de fora,MG
CUST000575,UNIQ000575,97385,aparecida de goiania,GO
CUST000576,UNIQ000576,38545,interior,RN
CUST000577,UNIQ000577,24801,sao paulo,SP
CUST000578,UNIQ000578,40928,zona norte,MT
CUST000579,UNIQ000579,92956,duque de caxias,RJ
CUST000580,UNIQ000580,66906,guarulhos,SP
CUST000581,UNIQ000581,52534,sao goncalo,RJ
CUST000582,UNIQ000582,11974,zona norte,AM
CUST000583,UNIQ000583,31936,duque de caxias,RJ
CUST000584,UNIQ000584,46188,sao paulo,SP
CUST000585,UNIQ000585,86637,uberlandia,MG
CUST000586,UNIQ000586,25682,santo andre,SP
CUST000587,UNIQ000587,61879,santo andre,SP
CUST000588,UNIQ000588,41862,sao bernardo do campo,SP
CUST000589,UNIQ000589,11170,sao paulo,SP
CUST000590,UNIQ000590,15504,sao bernardo do campo,SP
CUST000591,UNIQ000591,86162,santo andre,SP
CUST000592,UNIQ000592,72294,juiz de fora,MG
CUST000593,UNIQ000593,88146,sao paulo,SP
CUST000594,UNIQ000594,30315,guarulhos,SP
CUST000595,UNIQ000595,58679,juazeiro do norte,CE
CUST000596,UNIQ000596,21728,duque de caxias,RJ
CUST000597,UNIQ000597,42600,canoas,RS
CUST000598,UNIQ000598,30669,sao bernardo do campo,SP
CUST000599,UNIQ000599,75525,sao bernardo do campo,SP
CUST000600,UNIQ000600,21980,sao bernardo do campo,SP
CUST000601,UNIQ000601,99908,campinas,SP
CUST000602,UNIQ000602,91087,santo andre,SP
CUST000603,UNIQ000603,54357,campinas,SP
CUST000604,UNIQ000604,91937,guarulhos,SP
CUST000605,UNIQ000605,17871,santo andre,SP
CUST000606,UNIQ000606,17834,duque de caxias,RJ
CUST000607,UNIQ000607,56598,sao paulo,SP
CUST000608,UNIQ000608,94485,santo andre,SP
CUST000609,UNIQ000609,30174,nova iguacu,RJ
CUST000610,UNIQ000610,80300,canoas,RS
CUST000611,UNIQ000611,24076,campinas,SP
CUST000612,UNIQ000612,26492,sao jose,SC
CUST000613,UNIQ000613,73942,uberlandia,MG
CUST000614,UNIQ000614,40497,sao bernardo do campo,SP
CUST000615,UNIQ000615,51515,paulista,PE
CUST000616,UNIQ000616,83184,capital,MT
CUST000617,UNIQ000617,94495,santo andre,SP
CUST000618,UNIQ000618,55523,sao bernardo do campo,SP
CUST000619,UNIQ000619,67503,itabuna,BA
CUST000620,UNIQ000620,35292,curitiba,PR
CUST000621,UNIQ000621,12798,sao paulo,SP
CUST000622,UNIQ000622,59514,santo andre,SP
CUST000623,UNIQ000623,56945,campinas,SP
CUST000624,UNIQ000624,27659,duque de caxias,RJ
CUST000625,UNIQ000625,42859,uberlandia,MG
CUST000626,UNIQ000626,15175,sao paulo,SP
CUST000627,UNIQ000627,73609,nova iguacu,RJ
CUST000628,UNIQ000628,67344,ponta grossa,PR
CUST000629,UNIQ000629,83272,guarulhos,SP
CUST000630,UNIQ000630,48628,campinas,SP
CUST000631,UNIQ000631,81137,ponta grossa,PR
CUST000632,UNIQ000632,74237,juazeiro do norte,CE
CUST000633,UNIQ000633,34874,nova iguacu,RJ
CUST000634,UNIQ000634,84278,duque de caxias,RJ
CUST000635,UNIQ000635,34461,guarulhos,SP
CUST000636,UNIQ000636,81253,duque de caxias,RJ
CUST000637,UNIQ000637,55569,nova iguacu,RJ
CUST000638,UNIQ000638,52425,sao paulo,SP
CUST000639,UNIQ000639,71393,santo andre,SP
CUST000640,UNIQ000640,46087,sao paulo,SP
CUST000641,UNIQ000641,88470,sao bernardo do campo,SP
CUST000642,UNIQ000642,82682,sao paulo,SP
CUST000643,UNIQ000643,31016,guarulhos,SP
CUST000644,UNIQ000644,19027,campinas,SP
CUST000645,UNIQ000645,79617,sao paulo,SP
CUST000646,UNIQ000646,30319,fortaleza,CE
CUST000647,UNIQ000647,68901,belo horizonte,MG
CUST000648,UNIQ000648,48754,caxias do sul,RS
CUST000649,UNIQ000649,44517,joinville,SC
CUST000650,UNIQ000650,80989,rio de janeiro,RJ
CUST000651,UNIQ000651,58118,sao bernardo do campo,SP
CUST000652,UNIQ000652,69517,niteroi,RJ
CUST000653,UNIQ000653,10094,uberlandia,MG
CUST000654,UNIQ000654,93627,londrina,PR
CUST000655,UNIQ000655,76316,duque de caxias,RJ
CUST000656,UNIQ000656,59681,sao paulo,SP
CUST000657,UNIQ000657,34318,sao bernardo do campo,SP
CUST000658,UNIQ000658,12453,campinas,SP
CUST000659,UNIQ000659,91229,juiz de fora,MG
CUST000660,UNIQ000660,57720,contagem,MG
CUST000661,UNIQ000661,91290,guarulhos,SP
CUST000662,UNIQ000662,41298,interior,DF
CUST000663,UNIQ000663,52034,betim,MG
CUST000664,UNIQ000664,18302,sao bernardo do campo,SP
CUST000665,UNIQ000665,96283,sao paulo,SP
CUST000666,UNIQ000666,80642,campinas,SP
CUST000667,UNIQ000667,60789,guarulhos,SP
CUST000668,UNIQ000668,34886,sao paulo,SP
CUST000669,UNIQ000669,78690,sao bernardo do campo,SP
CUST000670,UNIQ000670,99551,sao paulo,SP
CUST000671,UNIQ000671,75214,guarulhos,SP
CUST000672,UNIQ000672,82281,sobral,CE
CUST000673,UNIQ000673,30202,santo andre,SP
CUST000674,UNIQ000674,90352,duque de caxias,RJ
CUST000675,UNIQ000675,47110,campinas,SP
CUST000676,UNIQ000676,52283,capital,AM
CUST000677,UNIQ000677,63713,sao bernardo do campo,SP
CUST000678,UNIQ000678,94004,campinas,SP
CUST000679,UNIQ000679,52208,capital,MA
CUST000680,UNIQ000680,24478,olinda,PE
CUST000681,UNIQ000681,22616,itabuna,BA
CUST000682,UNIQ000682,78576,sao paulo,SP
CUST000683,UNIQ000683,96362,sao bernardo do campo,SP
CUST000684,UNIQ000684,18739,porto alegre,RS
CUST000685,UNIQ000685,15737,zona sul,MS
CUST000686,UNIQ000686,27009,betim,MG
CUST000687,UNIQ000687,33414,juiz de fora,MG
CUST000688,UNIQ000688,14099,guarulhos,SP
CUST000689,UNIQ000689,36486,florianopolis,SC
CUST000690,UNIQ000690,24031,sao bernardo do campo,SP
CUST000691,UNIQ000691,73618,guarulhos,SP
CUST000692,UNIQ000692,35115,rio de janeiro,RJ
CUST000693,UNIQ000693,22943,duque de caxias,RJ
CUST000694,UNIQ000694,14170,santo andre,SP
CUST000695,UNIQ000695,84843,sao paulo,SP
CUST000696,UNIQ000696,94115,juiz de fora,MG
CUST000697,UNIQ000697,60934,guarulhos,SP
CUST000698,UNIQ000698,96235,juiz de fora,MG
CUST000699,UNIQ000699,74213,campinas,SP
CUST000700,UNIQ000700,78920,duque de caxias,RJ
CUST000701,UNIQ000701,91785,niteroi,RJ
CUST000702,UNIQ000702,87371,sao bernardo do campo,SP
CUST000703,UNIQ000703,43546,guarulhos,SP
CUST000704,UNIQ000704,16433,sao bernardo do campo,SP
CUST000705,UNIQ000705,58018,sao bernardo do campo,SP
CUST000706,UNIQ000706,38930,zona norte,DF
CUST000707,UNIQ000707,89423,santo andre,SP
CUST000708,UNIQ000708,19289,camaçari,BA
CUST000709,UNIQ000709,11715,sao bernardo do campo,SP
CUST000710,UNIQ000710,37359,pelotas,RS
CUST000711,UNIQ000711,95950,maringa,PR
CUST000712,UNIQ000712,74409,uberlandia,MG
CUST000713,UNIQ000713,20480,rio de janeiro,RJ
CUST000714,UNIQ000714,71349,guarulhos,SP
CUST000715,UNIQ000715,93744,santo andre,SP
CUST000716,UNIQ000716,17956,interior,MS
CUST000717,UNIQ000717,57307,camaçari,BA
CUST000718,UNIQ000718,83140,centro,MA
CUST000719,UNIQ000719,64519,sao bernardo do campo,SP
CUST000720,UNIQ000720,58374,ponta grossa,PR
CUST000721,UNIQ000721,17641,zona sul,MS
CUST000722,UNIQ000722,90862,sao paulo,SP
CUST000723,UNIQ000723,44840,santo andre,SP
CUST000724,UNIQ000724,79339,maringa,PR
CUST000725,UNIQ000725,15328,uberlandia,MG
CUST000726,UNIQ000726,19225,camaçari,BA
CUST000727,UNIQ000727,49833,campinas,SP
CUST000728,UNIQ000728,20215,blumenau,SC
CUST000729,UNIQ000729,38298,guarulhos,SP
CUST000730,UNIQ000730,78089,guarulhos,SP
CUST000731,UNIQ000731,22729,guarulhos,SP
CUST000732,UNIQ000732,23267,itabuna,BA
CUST000733,UNIQ000733,40279,pelotas,RS
CUST000734,UNIQ000734,79685,sao goncalo,RJ
CUST000735,UNIQ000735,60506,sao paulo,SP
CUST000736,UNIQ000736,34832,paulista,PE
CUST000737,UNIQ000737,35312,campinas,SP
CUST000738,UNIQ000738,78969,salvador,BA
CUST000739,UNIQ000739,96098,niteroi,RJ
CUST000740,UNIQ000740,42605,santo andre,SP
CUST000741,UNIQ000741,84714,duque de caxias,RJ
CUST000742,UNIQ000742,91962,sao bernardo do campo,SP
CUST000743,UNIQ000743,33448,londrina,PR
CUST000744,UNIQ000744,83193,duque de caxias,RJ
CUST000745,UNIQ000745,83156,santo andre,SP
CUST000746,UNIQ000746,64419,maracanau,CE
CUST000747,UNIQ000747,23829,sao paulo,SP
CUST000748,UNIQ000748,93705,rio de janeiro,RJ
CUST000749,UNIQ000749,85571,zona sul,ES
CUST000750,UNIQ000750,56918,uberlandia,MG
CUST000751,UNIQ000751,98407,santo andre,SP
CUST000752,UNIQ000752,70125,interior,PB
CUST000753,UNIQ000753,97194,contagem,MG
CUST000754,UNIQ000754,65977,sao bernardo do campo,SP
CUST000755,UNIQ000755,23644,guarulhos,SP
CUST000756,UNIQ000756,31864,sao jose,SC
CUST000757,UNIQ000757,33644,betim,MG
CUST000758,UNIQ000758,82085,sao goncalo,RJ
CUST000759,UNIQ000759,62632,juazeiro do norte,CE
CUST000760,UNIQ000760,76151,sao jose,SC
CUST000761,UNIQ000761,54238,sao bernardo do campo,SP
CUST000762,UNIQ000762,96184,guarulhos,SP
CUST000763,UNIQ000763,30732,guarulhos,SP
CUST000764,UNIQ000764,79979,ponta grossa,PR
CUST000765,UNIQ000765,88632,guarulhos,SP
CUST000766,UNIQ000766,68066,contagem,MG
CUST000767,UNIQ000767,56179,blumenau,SC
CUST000768,UNIQ000768,51307,caruaru,PE
CUST000769,UNIQ000769,82100,sao paulo,SP
CUST000770,UNIQ000770,52553,feira de santana,BA
CUST000771,UNIQ000771,58722,guarulhos,SP
CUST000772,UNIQ000772,64046,goiania,GO
CUST000773,UNIQ000773,93000,sao bernardo do campo,SP
CUST000774,UNIQ000774,66438,campinas,SP
CUST000775,UNIQ000775,52395,joinville,SC
CUST000776,UNIQ000776,89745,campinas,SP
CUST000777,UNIQ000777,41551,santo andre,SP
CUST000778,UNIQ000778,83812,maringa,PR
CUST000779,UNIQ000779,81516,cascavel,PR
CUST000780,UNIQ000780,38039,betim,MG
CUST000781,UNIQ000781,59160,santa maria,RS
CUST000782,UNIQ000782,82120,nova iguacu,RJ
CUST000783,UNIQ000783,43303,sao paulo,SP
CUST000784,UNIQ000784,57187,campinas,SP
CUST000785,UNIQ000785,69297,guarulhos,SP
CUST000786,UNIQ000786,68654,interior,ES
CUST000787,UNIQ000787,62047,contagem,MG
CUST000788,UNIQ000788,10025,campinas,SP
CUST000789,UNIQ000789,14543,nova iguacu,RJ
CUST000790,UNIQ000790,47287,capital,PB
CUST000791,UNIQ000791,88087,sao bernardo do campo,SP
CUST000792,UNIQ000792,12136,uberlandia,MG
CUST000793,UNIQ000793,77844,nova iguacu,RJ
CUST000794,UNIQ000794,27705,belo horizonte,MG
CUST000795,UNIQ000795,49562,sao paulo,SP
CUST000796,UNIQ000796,10860,paulista,PE
CUST000797,UNIQ000797,49365,zona sul,MS
CUST000798,UNIQ000798,39083,uberlandia,MG
CUST000799,UNIQ000799,38157,canoas,RS
CUST000800,UNIQ000800,51275,capital,MT
CUST000801,UNIQ000801,12844,porto alegre,RS
CUST000802,UNIQ000802,46170,sao bernardo do campo,SP
CUST000803,UNIQ000803,82569,contagem,MG
CUST000804,UNIQ000804,77013,juiz de fora,MG
CUST000805,UNIQ000805,82918,duque de caxias,RJ
CUST000806,UNIQ000806,84798,ponta grossa,PR
CUST000807,UNIQ000807,84922,zona sul,MS
CUST000808,UNIQ000808,30278,interior,MT
CUST000809,UNIQ000809,22358,rio de janeiro,RJ
CUST000810,UNIQ000810,14946,guarulhos,SP
CUST000811,UNIQ000811,70341,zona norte,DF
CUST000812,UNIQ000812,56616,salvador,BA
CUST000813,UNIQ000813,30461,sao paulo,SP
CUST000814,UNIQ000814,28141,zona norte,MT
CUST000815,UNIQ000815,44732,petrolina,PE
CUST000816,UNIQ000816,58114,rio de janeiro,RJ
CUST000817,UNIQ000817,86304,betim,MG
CUST000818,UNIQ000818,42749,sao paulo,SP
CUST000819,UNIQ000819,40539,campinas,SP
CUST000820,UNIQ000820,43586,campinas,SP
CUST000821,UNIQ000821,49361,itabuna,BA
CUST000822,UNIQ000822,22046,guarulhos,SP
CUST000823,UNIQ000823,84774,sao paulo,SP
CUST000824,UNIQ000824,62402,campinas,SP
CUST000825,UNIQ000825,84588,rio de janeiro,RJ
CUST000826,UNIQ000826,38499,centro,MT
CUST000827,UNIQ000827,20118,santo andre,SP
CUST000828,UNIQ000828,52558,sao bernardo do campo,SP
CUST000829,UNIQ000829,73246,cascavel,PR
CUST000830,UNIQ000830,32662,sao goncalo,RJ
CUST000831,UNIQ000831,73999,campinas,SP
CUST000832,UNIQ000832,85527,sao goncalo,RJ
CUST000833,UNIQ000833,22499,santo andre,SP
CUST000834,UNIQ000834,88018,santo andre,SP
CUST000835,UNIQ000835,94181,duque de caxias,RJ
CUST000836,UNIQ000836,49373,nova iguacu,RJ
CUST000837,UNIQ000837,14898,centro,ES
CUST000838,UNIQ000838,85534,santo andre,SP
CUST000839,UNIQ000839,60010,contagem,MG
CUST000840,UNIQ000840,20286,betim,MG
CUST000841,UNIQ000841,17329,sao bernardo do campo,SP
CUST000842,UNIQ000842,53829,porto alegre,RS
CUST000843,UNIQ000843,55603,sao bernardo do campo,SP
CUST000844,UNIQ000844,66925,capital,AL
CUST000845,UNIQ000845,64594,campinas,SP
CUST000846,UNIQ000846,25799,campinas,SP
CUST000847,UNIQ000847,39716,guarulhos,SP
CUST000848,UNIQ000848,95561,capital,DF
CUST000849,UNIQ000849,88944,niteroi,RJ
CUST000850,UNIQ000850,11498,uberlandia,MG
CUST000851,UNIQ000851,93084,campinas,SP
CUST000852,UNIQ000852,92862,cascavel,PR
CUST000853,UNIQ000853,60133,sao paulo,SP
CUST000854,UNIQ000854,17094,caucaia,CE
CUST000855,UNIQ000855,49948,sao paulo,SP
CUST000856,UNIQ000856,78731,santo andre,SP
CUST000857,UNIQ000857,15397,santo andre,SP
CUST000858,UNIQ000858,51853,sao goncalo,RJ
CUST000859,UNIQ000859,80769,juiz de fora,MG
CUST000860,UNIQ000860,84044,guarulhos,SP
CUST000861,UNIQ000861,29605,florianopolis,SC
CUST000862,UNIQ000862,52838,niteroi,RJ
CUST000863,UNIQ000863,75850,nova iguacu,RJ
CUST000864,UNIQ000864,38940,nova iguacu,RJ
CUST000865,UNIQ000865,30079,santo andre,SP
CUST000866,UNIQ000866,16621,belo horizonte,MG
CUST000867,UNIQ000867,98294,campinas,SP
CUST000868,UNIQ000868,61495,guarulhos,SP
CUST000869,UNIQ000869,68407,luziania,GO
CUST000870,UNIQ000870,88005,interior,PB
CUST000871,UNIQ000871,85399,santo andre,SP
CUST000872,UNIQ000872,76155,sao paulo,SP
CUST000873,UNIQ000873,21807,betim,MG
CUST000874,UNIQ000874,39109,campinas,SP
CUST000875,UNIQ000875,66614,campinas,SP
CUST000876,UNIQ000876,47982,guarulhos,SP
CUST000877,UNIQ000877,61684,londrina,PR
CUST000878,UNIQ000878,29400,belo horizonte,MG
CUST000879,UNIQ000879,27326,sao paulo,SP
CUST000880,UNIQ000880,54062,campinas,SP
CUST000881,UNIQ000881,20819,guarulhos,SP
CUST000882,UNIQ000882,72371,santa maria,RS
CUST000883,UNIQ000883,84899,sao bernardo do campo,SP
CUST000884,UNIQ000884,16463,guarulhos,SP
CUST000885,UNIQ000885,81847,sao jose,SC
CUST000886,UNIQ000886,62322,sao paulo,SP
CUST000887,UNIQ000887,44413,juiz de fora,MG
CUST000888,UNIQ000888,21151,guarulhos,SP
CUST000889,UNIQ000889,62235,santo andre,SP
CUST000890,UNIQ000890,75774,guarulhos,SP
CUST000891,UNIQ000891,66949,cascavel,PR
CUST000892,UNIQ000892,27088,luziania,GO
CUST000893,UNIQ000893,27677,camaçari,BA
CUST000894,UNIQ000894,73035,santo andre,SP
CUST000895,UNIQ000895,83308,porto alegre,RS
CUST000896,UNIQ000896,35966,sao bernardo do campo,SP
CUST000897,UNIQ000897,73944,sao paulo,SP
CUST000898,UNIQ000898,61815,maracanau,CE
CUST000899,UNIQ000899,95491,guarulhos,SP
CUST000900,UNIQ000900,84885,sao bernardo do campo,SP
CUST000901,UNIQ000901,35703,guarulhos,SP
CUST000902,UNIQ000902,83553,sao paulo,SP
CUST000903,UNIQ000903,90739,sao paulo,SP
CUST000904,UNIQ000904,78714,uberlandia,MG
CUST000905,UNIQ000905,42275,sao goncalo,RJ
CUST000906,UNIQ000906,41760,sobral,CE
CUST000907,UNIQ000907,19390,salvador,BA
CUST000908,UNIQ000908,44898,guarulhos,SP
CUST000909,UNIQ000909,66369,sao bernardo do campo,SP
CUST000910,UNIQ000910,52390,sao paulo,SP
CUST000911,UNIQ000911,99749,uberlandia,MG
CUST000912,UNIQ000912,85499,santo andre,SP
CUST000913,UNIQ000913,21743,betim,MG
CUST000914,UNIQ000914,24749,santo andre,SP
CUST000915,UNIQ000915,98047,contagem,MG
CUST000916,UNIQ000916,64209,niteroi,RJ
CUST000917,UNIQ000917,65514,sao bernardo do campo,SP
CUST000918,UNIQ000918,57876,zona norte,PB
CUST000919,UNIQ000919,55653,sao jose,SC
CUST000920,UNIQ000920,34967,sao paulo,SP
CUST000921,UNIQ000921,52039,petrolina,PE
CUST000922,UNIQ000922,55157,nova iguacu,RJ
CUST000923,UNIQ000923,87840,maracanau,CE
CUST000924,UNIQ000924,95905,blumenau,SC
CUST000925,UNIQ000925,13172,nova iguacu,RJ
CUST000926,UNIQ000926,49953,sao paulo,SP
CUST000927,UNIQ000927,32184,campinas,SP
CUST000928,UNIQ000928,55838,nova iguacu,RJ
CUST000929,UNIQ000929,90769,juiz de fora,MG
CUST000930,UNIQ000930,67961,santo andre,SP
CUST000931,UNIQ000931,91681,guarulhos,SP
CUST000932,UNIQ000932,29112,camaçari,BA
CUST000933,UNIQ000933,67732,centro,AM
CUST000934,UNIQ000934,15882,rio de janeiro,RJ
CUST000935,UNIQ000935,40603,santo andre,SP
CUST000936,UNIQ000936,36173,sao paulo,SP
CUST000937,UNIQ000937,99831,guarulhos,SP
CUST000938,UNIQ000938,58997,zona sul,ES
CUST000939,UNIQ000939,30446,guarulhos,SP
CUST000940,UNIQ000940,21247,belo horizonte,MG
CUST000941,UNIQ000941,24728,santo andre,SP
CUST000942,UNIQ000942,17148,betim,MG
CUST000943,UNIQ000943,41856,belo horizonte,MG
CUST000944,UNIQ000944,91396,itabuna,BA
CUST000945,UNIQ000945,29356,santo andre,SP
CUST000946,UNIQ000946,47707,santo andre,SP
CUST000947,UNIQ000947,11800,sao paulo,SP
CUST000948,UNIQ000948,54993,caucaia,CE
CUST000949,UNIQ000949,24585,paulista,PE
CUST000950,UNIQ000950,49992,contagem,MG
CUST000951,UNIQ000951,68990,betim,MG
CUST000952,UNIQ000952,71759,canoas,RS
CUST000953,UNIQ000953,12981,santo andre,SP
CUST000954,UNIQ000954,53499,capital,ES
CUST000955,UNIQ000955,37395,niteroi,RJ
CUST000956,UNIQ000956,80517,guarulhos,SP
CUST000957,UNIQ000957,37770,sao goncalo,RJ
CUST000958,UNIQ000958,36712,campinas,SP
CUST000959,UNIQ000959,81620,guarulhos,SP
CUST000960,UNIQ000960,78585,ponta grossa,PR
CUST000961,UNIQ000961,43902,santo andre,SP
CUST000962,UNIQ000962,81932,belo horizonte,MG
CUST000963,UNIQ000963,73311,sao paulo,SP
CUST000964,UNIQ000964,91663,sao bernardo do campo,SP
CUST000965,UNIQ000965,28526,campinas,SP
CUST000966,UNIQ000966,97590,campinas,SP
CUST000967,UNIQ000967,12410,maringa,PR
CUST000968,UNIQ000968,59362,sao bernardo do campo,SP
CUST000969,UNIQ000969,86415,belo horizonte,MG
CUST000970,UNIQ000970,96969,sao goncalo,RJ
CUST000971,UNIQ000971,79048,canoas,RS
CUST000972,UNIQ000972,15699,capital,MS
CUST000973,UNIQ000973,43483,londrina,PR
CUST000974,UNIQ000974,32324,sao paulo,SP
CUST000975,UNIQ000975,17878,santo andre,SP
CUST000976,UNIQ000976,47226,sao paulo,SP
CUST000977,UNIQ000977,36305,uberlandia,MG
CUST000978,UNIQ000978,90997,santo andre,SP
CUST000979,UNIQ000979,45557,nova iguacu,RJ
CUST000980,UNIQ000980,16957,betim,MG
CUST000981,UNIQ000981,70943,guarulhos,SP
CUST000982,UNIQ000982,95820,sao jose,SC
CUST000983,UNIQ000983,11092,santo andre,SP
CUST000984,UNIQ000984,18729,santo andre,SP
CUST000985,UNIQ000985,60940,londrina,PR
CUST000986,UNIQ000986,96556,duque de caxias,RJ
CUST000987,UNIQ000987,45561,santa maria,RS
CUST000988,UNIQ000988,96898,niteroi,RJ
CUST000989,UNIQ000989,96520,santo andre,SP
CUST000990,UNIQ000990,57214,feira de santana,BA
CUST000991,UNIQ000991,24141,criciuma,SC
CUST000992,UNIQ000992,12500,santa maria,RS
CUST000993,UNIQ000993,48337,campinas,SP
CUST000994,UNIQ000994,95119,belo horizonte,MG
CUST000995,UNIQ000995,60662,guarulhos,SP
CUST000996,UNIQ000996,40299,santo andre,SP
CUST000997,UNIQ000997,59899,zona sul,ES
CUST000998,UNIQ000998,76655,sao bernardo do campo,SP
CUST000999,UNIQ000999,23055,zona sul,RN
CUST001000,UNIQ001000,51347,rio de janeiro,RJ
CUST001001,UNIQ001001,73525,guarulhos,SP
CUST001002,UNIQ001002,88263,nova iguacu,RJ
CUST001003,UNIQ001003,79672,paulista,PE
CUST001004,UNIQ001004,21537,cascavel,PR
CUST001005,UNIQ001005,34434,camaçari,BA
CUST001006,UNIQ001006,36066,uberlandia,MG
CUST001007,UNIQ001007,75621,canoas,RS
CUST001008,UNIQ001008,70029,luziania,GO
CUST001009,UNIQ001009,83490,santo andre,SP
CUST001010,UNIQ001010,12816,nova iguacu,RJ
CUST001011,UNIQ001011,15210,guarulhos,SP
CUST001012,UNIQ001012,42426,centro,DF
CUST001013,UNIQ001013,79391,centro,PB
CUST001014,UNIQ001014,49967,santo andre,SP
CUST001015,UNIQ001015,53721,canoas,RS
CUST001016,UNIQ001016,74216,zona sul,MT
CUST001017,UNIQ001017,61563,campinas,SP
CUST001018,UNIQ001018,30578,uberlandia,MG
CUST001019,UNIQ001019,12408,centro,ES
CUST001020,UNIQ001020,55453,santo andre,SP
CUST001021,UNIQ001021,99694,caxias do sul,RS
CUST001022,UNIQ001022,56125,santo andre,SP
CUST001023,UNIQ001023,56580,capital,MT
CUST001024,UNIQ001024,91950,zona sul,PI
CUST001025,UNIQ001025,49626,zona norte,PB
CUST001026,UNIQ001026,40959,duque de caxias,RJ
CUST001027,UNIQ001027,75700,rio verde,GO
CUST001028,UNIQ001028,46159,aparecida de goiania,GO
CUST001029,UNIQ001029,18127,santo andre,SP
CUST001030,UNIQ001030,92023,salvador,BA
CUST001031,UNIQ001031,43774,campinas,SP
CUST001032,UNIQ001032,60747,betim,MG
CUST001033,UNIQ001033,13862,sao bernardo do campo,SP
CUST001034,UNIQ001034,82737,guarulhos,SP
CUST001035,UNIQ001035,46725,sao paulo,SP
CUST001036,UNIQ001036,39567,canoas,RS
CUST001037,UNIQ001037,29884,sao paulo,SP
CUST001038,UNIQ001038,54798,cascavel,PR
CUST001039,UNIQ001039,61491,santo andre,SP
CUST001040,UNIQ001040,96105,sao paulo,SP
CUST001041,UNIQ001041,27991,niteroi,RJ
CUST001042,UNIQ001042,21507,sao jose,SC
CUST001043,UNIQ001043,60096,campinas,SP
CUST001044,UNIQ001044,78251,belo horizonte,MG
CUST001045,UNIQ001045,98866,maracanau,CE
CUST001046,UNIQ001046,90274,contagem,MG
CUST001047,UNIQ001047,91988,guarulhos,SP
CUST001048,UNIQ001048,99983,sao bernardo do campo,SP
CUST001049,UNIQ001049,39809,petrolina,PE
CUST001050,UNIQ001050,64700,sao paulo,SP
CUST001051,UNIQ001051,41504,olinda,PE
CUST001052,UNIQ001052,85090,sao goncalo,RJ
CUST001053,UNIQ001053,30021,zona norte,MS
CUST001054,UNIQ001054,65897,blumenau,SC
CUST001055,UNIQ001055,50944,zona norte,DF
CUST001056,UNIQ001056,89346,sao bernardo do campo,SP
