order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD00000691,1,boleto,1,1492.74
ORD00000692,1,boleto,1,336.11
ORD00000693,1,debit_card,1,1525.17
ORD00000694,1,boleto,1,2231.27
ORD00000695,1,credit_card,1,1149.1
ORD00000696,1,voucher,1,924.47
ORD00000697,1,debit_card,1,505.43
ORD00000698,1,credit_card,2,88.19
ORD00000699,1,boleto,1,298.82
ORD00000700,1,credit_card,10,835.51
ORD00000701,1,boleto,1,679.83
ORD00000702,1,boleto,1,1902.4
ORD00000703,1,boleto,1,693.68
ORD00000704,1,boleto,1,163.44
ORD00000705,1,credit_card,3,932.58
ORD00000706,1,credit_card,4,787.1
ORD00000707,1,credit_card,6,770.1
ORD00000708,1,credit_card,2,1206.92
ORD00000709,1,credit_card,10,171.01
ORD00000710,1,credit_card,2,1045.9
ORD00000711,1,credit_card,3,534.56
ORD00000712,1,credit_card,4,1685.08
ORD00000713,1,boleto,1,999.66
ORD00000714,1,credit_card,3,746.81
ORD00000715,1,credit_card,8,1503.7
ORD00000716,1,credit_card,6,977.43
ORD00000717,1,credit_card,2,123.32
ORD00000718,1,credit_card,1,1212.8
ORD00000719,1,credit_card,2,1678.76
ORD00000720,1,credit_card,1,1020.26
ORD00000721,1,credit_card,1,758.23
ORD00000722,1,credit_card,6,1096.43
ORD00000723,1,credit_card,5,543.45
ORD00000724,1,boleto,1,521.33
ORD00000725,1,credit_card,2,1212.26
ORD00000726,1,credit_card,5,81.88
ORD00000727,1,boleto,1,946.92
ORD00000728,1,credit_card,5,735.16
ORD00000729,1,credit_card,1,449.65
ORD00000730,1,credit_card,12,928.12
ORD00000731,1,boleto,1,787.99
ORD00000732,1,credit_card,8,554.37
ORD00000733,1,boleto,1,310.37
ORD00000734,1,credit_card,3,1010.95
ORD00000735,1,credit_card,4,1129.89
ORD00000736,1,credit_card,2,49.52
ORD00000737,1,credit_card,5,958.74
ORD00000738,1,credit_card,1,1091.78
ORD00000739,1,credit_card,6,675.38
ORD00000740,1,credit_card,10,258.51
ORD00000741,1,credit_card,2,744.39
ORD00000742,1,boleto,1,704.62
ORD00000743,1,credit_card,1,1104.01
ORD00000744,1,boleto,1,167.81
ORD00000745,1,boleto,1,920.33
ORD00000746,1,credit_card,4,2465.14
ORD00000747,1,credit_card,10,423.35
ORD00000748,1,credit_card,6,955.26
ORD00000749,1,debit_card,1,695.25
ORD00000750,1,credit_card,1,516.95
ORD00000751,1,voucher,1,1245.46
ORD00000752,1,credit_card,3,162.87
ORD00000753,1,boleto,1,2434.88
ORD00000754,1,credit_card,2,431.04
ORD00000755,1,boleto,1,1744.76
ORD00000756,1,credit_card,3,332.58
ORD00000757,1,credit_card,2,423.73
ORD00000758,1,credit_card,3,1917.89
ORD00000759,1,credit_card,6,815.5
ORD00000760,1,credit_card,5,808.21
ORD00000761,1,credit_card,3,1194.43
ORD00000762,1,credit_card,3,895.26
ORD00000763,1,credit_card,5,184.69
ORD00000764,1,credit_card,2,626.45
ORD00000765,1,credit_card,1,106.44
ORD00000766,1,boleto,1,1077.08
ORD00000767,1,credit_card,3,949.09
ORD00000768,1,credit_card,10,1133.55
ORD00000769,1,credit_card,5,676.58
ORD00000770,1,boleto,1,435.78
ORD00000771,1,credit_card,5,1737.94
ORD00000772,1,boleto,1,682.26
ORD00000773,1,credit_card,10,1183.3
ORD00000774,1,boleto,1,371.17
ORD00000775,1,credit_card,3,421.25
ORD00000776,1,boleto,1,833.13
ORD00000777,1,credit_card,2,3509.84
ORD00000778,1,credit_card,1,337.65
ORD00000779,1,credit_card,1,990.24
ORD00000780,1,boleto,1,614.48
ORD00000781,1,credit_card,12,387.68
ORD00000782,1,boleto,1,579.61
ORD00000783,1,credit_card,2,184.42
ORD00000784,1,credit_card,8,598.91
ORD00000785,1,credit_card,8,1217.25
ORD00000786,1,credit_card,3,669.0
ORD00000787,1,boleto,1,1137.15
ORD00000788,1,credit_card,6,120.63
ORD00000789,1,credit_card,1,525.46
ORD00000790,1,credit_card,10,162.7
ORD00000791,1,credit_card,2,1511.69
ORD00000792,1,credit_card,3,1022.88
ORD00000793,1,voucher,1,142.66
ORD00000794,1,credit_card,3,454.74
ORD00000795,1,boleto,1,1012.68
ORD00000796,1,credit_card,1,916.42
ORD00000797,1,credit_card,8,1208.76
ORD00000798,1,boleto,1,275.16
ORD00000799,1,credit_card,2,620.39
ORD00000800,1,credit_card,1,1335.43
ORD00000801,1,credit_card,6,364.66
ORD00000802,1,credit_card,1,1074.81
ORD00000803,1,boleto,1,2379.24
ORD00000804,1,credit_card,6,582.72
ORD00000805,1,boleto,1,1432.22
ORD00000806,1,credit_card,12,391.39
ORD00000807,1,credit_card,1,1127.06
ORD00000808,1,credit_card,5,117.77
ORD00000809,1,boleto,1,656.21
ORD00000810,1,voucher,1,950.59
ORD00000811,1,credit_card,1,891.28
ORD00000812,1,credit_card,3,402.96
ORD00000813,1,credit_card,1,127.74
ORD00000814,1,boleto,1,2250.21
ORD00000815,1,boleto,1,87.48
ORD00000816,1,credit_card,1,805.24
ORD00000817,1,credit_card,12,567.89
ORD00000818,1,credit_card,1,1290.77
ORD00000819,1,credit_card,1,119.44
ORD00000820,1,boleto,1,1185.24
ORD00000821,1,credit_card,12,1193.53
ORD00000822,1,boleto,1,1042.71
ORD00000823,1,credit_card,6,332.78
ORD00000824,1,credit_card,3,1175.47
ORD00000825,1,credit_card,12,841.36
ORD00000826,1,credit_card,1,1172.23
ORD00000827,1,credit_card,5,1125.98
ORD00000828,1,credit_card,1,2317.27
ORD00000829,1,boleto,1,211.76
ORD00000830,1,credit_card,12,824.54
ORD00000831,1,boleto,1,668.71
ORD00000832,1,debit_card,1,1692.92
ORD00000833,1,credit_card,1,77.33
ORD00000834,1,credit_card,1,295.05
ORD00000835,1,credit_card,1,1054.61
ORD00000836,1,credit_card,2,2398.61
ORD00000837,1,credit_card,1,935.06
ORD00000838,1,credit_card,2,789.48
ORD00000839,1,credit_card,4,768.41
ORD00000840,1,voucher,1,233.3
ORD00000841,1,credit_card,2,1164.12
ORD00000842,1,voucher,1,356.4
ORD00000843,1,credit_card,1,902.04
ORD00000844,1,boleto,1,395.96
ORD00000845,1,boleto,1,1068.01
ORD00000846,1,credit_card,1,1064.54
ORD00000847,1,credit_card,2,374.12
ORD00000848,1,credit_card,1,601.46
ORD00000849,1,credit_card,1,286.85
ORD00000850,1,boleto,1,1293.15
ORD00000851,1,credit_card,2,2381.77
ORD00000852,1,credit_card,1,984.89
ORD00000853,1,credit_card,5,1596.29
ORD00000854,1,credit_card,8,318.61
ORD00000855,1,credit_card,2,397.08
ORD00000856,1,voucher,1,2093.19
ORD00000857,1,credit_card,1,585.07
ORD00000858,1,credit_card,10,1255.72
ORD00000859,1,credit_card,8,383.88
ORD00000860,1,boleto,1,1237.92
ORD00000861,1,credit_card,4,70.82
ORD00000862,1,credit_card,1,2057.09
ORD00000863,1,credit_card,1,1950.32
ORD00000864,1,boleto,1,79.98
ORD00000865,1,credit_card,4,1168.69
ORD00000866,1,credit_card,2,140.67
ORD00000867,1,credit_card,5,1151.42
ORD00000868,1,voucher,1,163.32
ORD00000869,1,credit_card,1,1404.24
ORD00000870,1,boleto,1,1051.99
ORD00000871,1,credit_card,3,603.02
ORD00000872,1,credit_card,2,96.61
ORD00000873,1,boleto,1,344.2
ORD00000874,1,credit_card,5,824.63
ORD00000875,1,credit_card,8,928.44
ORD00000876,1,credit_card,3,191.48
ORD00000877,1,credit_card,4,540.5
ORD00000878,1,boleto,1,721.66
ORD00000879,1,boleto,1,1724.23
ORD00000880,1,credit_card,6,1244.29
ORD00000881,1,boleto,1,1115.84
ORD00000882,1,voucher,1,184.32
ORD00000883,1,boleto,1,521.81
ORD00000884,1,credit_card,5,1749.73
ORD00000885,1,credit_card,1,441.64
ORD00000886,1,voucher,1,1640.0
ORD00000887,1,credit_card,1,369.15
ORD00000888,1,boleto,1,797.74
ORD00000889,1,credit_card,2,627.26
ORD00000890,1,credit_card,6,120.76
ORD00000891,1,credit_card,3,156.71
ORD00000892,1,credit_card,5,1209.97
ORD00000893,1,boleto,1,78.34
ORD00000894,1,credit_card,10,1406.59
ORD00000895,1,credit_card,3,964.04
ORD00000896,1,credit_card,6,755.81
ORD00000897,1,credit_card,10,193.09
ORD00000898,1,credit_card,1,1814.54
ORD00000899,1,debit_card,1,1529.51
ORD00000900,1,boleto,1,1090.36
ORD00000901,1,credit_card,12,1139.79
ORD00000902,1,boleto,1,466.76
ORD00000903,1,voucher,1,1274.65
ORD00000904,1,credit_card,1,1211.18
ORD00000905,1,credit_card,5,77.48
ORD00000906,1,credit_card,12,232.29
ORD00000907,1,credit_card,2,714.45
ORD00000908,1,credit_card,3,499.36
ORD00000909,1,credit_card,2,1085.85
ORD00000910,1,credit_card,6,1361.5
ORD00000911,1,boleto,1,1617.59
ORD00000912,1,boleto,1,452.68
ORD00000913,1,credit_card,4,945.42
ORD00000914,1,boleto,1,1512.43
ORD00000915,1,boleto,1,1022.18
ORD00000916,1,credit_card,2,1121.58
ORD00000917,1,credit_card,2,454.75
ORD00000918,1,credit_card,3,2881.24
ORD00000919,1,credit_card,3,1019.79
ORD00000920,1,credit_card,2,336.74
ORD00000921,1,credit_card,12,942.79
ORD00000922,1,credit_card,2,813.73
ORD00000923,1,credit_card,8,803.74
ORD00000924,1,voucher,1,65.93
ORD00000925,1,credit_card,4,220.62
ORD00000926,1,credit_card,2,439.86
ORD00000927,1,boleto,1,1077.12
ORD00000928,1,boleto,1,1578.06
ORD00000929,1,credit_card,1,1088.01
ORD00000930,1,boleto,1,794.12
ORD00000931,1,boleto,1,1005.99
ORD00000932,1,credit_card,3,2240.25
ORD00000933,1,credit_card,3,793.03
ORD00000934,1,credit_card,4,218.64
ORD00000935,1,credit_card,3,1169.6
ORD00000936,1,credit_card,1,3183.64
ORD00000937,1,credit_card,3,913.28
ORD00000938,1,boleto,1,270.12
ORD00000939,1,credit_card,2,497.92
ORD00000940,1,credit_card,6,884.45
ORD00000941,1,credit_card,2,1633.48
ORD00000942,1,boleto,1,448.21
ORD00000943,1,boleto,1,941.16
ORD00000944,1,credit_card,5,747.47
ORD00000945,1,credit_card,1,1017.93
ORD00000946,1,credit_card,4,227.38
ORD00000947,1,boleto,1,776.0
ORD00000948,1,credit_card,1,993.57
ORD00000949,1,boleto,1,815.92
ORD00000950,1,credit_card,1,3278.83
ORD00000951,1,credit_card,4,2032.82
ORD00000952,1,credit_card,1,614.67
ORD00000953,1,voucher,1,702.68
ORD00000954,1,credit_card,1,1209.78
ORD00000955,1,credit_card,1,710.45
ORD00000956,1,boleto,1,490.77
ORD00000957,1,boleto,1,1585.38
ORD00000958,1,credit_card,1,892.16
ORD00000959,1,credit_card,4,758.19
ORD00000960,1,boleto,1,492.21
ORD00000961,1,debit_card,1,731.78
ORD00000962,1,credit_card,2,836.11
ORD00000963,1,boleto,1,1271.39
ORD00000964,1,credit_card,10,910.45
ORD00000965,1,credit_card,2,442.87
ORD00000966,1,credit_card,6,1323.89
ORD00000967,1,boleto,1,341.84
ORD00000968,1,credit_card,5,112.63
ORD00000969,1,credit_card,1,1134.68
ORD00000970,1,credit_card,1,748.74
ORD00000971,1,credit_card,3,2809.22
ORD00000972,1,voucher,1,2675.46
ORD00000973,1,credit_card,2,706.58
ORD00000974,1,credit_card,8,184.67
ORD00000975,1,boleto,1,2492.8
ORD00000976,1,credit_card,2,1305.68
ORD00000977,1,debit_card,1,78.28
ORD00000978,1,credit_card,2,1374.11
ORD00000979,1,credit_card,1,59.0
ORD00000980,1,credit_card,1,256.37
ORD00000981,1,credit_card,3,1137.49
ORD00000982,1,credit_card,1,81.58
ORD00000983,1,credit_card,10,354.68
ORD00000984,1,boleto,1,108.67
ORD00000985,1,credit_card,6,687.05
ORD00000986,1,credit_card,2,961.75
ORD00000987,1,credit_card,4,544.32
ORD00000988,1,credit_card,1,794.36
ORD00000989,1,credit_card,12,176.65
ORD00000990,1,boleto,1,2444.8
ORD00000991,1,credit_card,6,973.99
ORD00000992,1,credit_card,4,773.38
ORD00000993,1,credit_card,1,2424.79
ORD00000994,1,credit_card,5,1621.33
ORD00000995,1,credit_card,12,917.22
ORD00000996,1,credit_card,1,201.03
ORD00000997,1,credit_card,1,97.83
ORD00000998,1,credit_card,3,1214.11
ORD00000999,1,credit_card,12,1352.22
ORD00001000,1,credit_card,1,517.87
ORD00001001,1,boleto,1,184.32
ORD00001002,1,credit_card,4,30.41
ORD00001003,1,credit_card,5,215.01
ORD00001004,1,credit_card,2,1032.66
ORD00001005,1,credit_card,3,1172.09
ORD00001006,1,credit_card,3,800.15
ORD00001007,1,credit_card,3,1045.26
ORD00001008,1,credit_card,4,1085.78
ORD00001009,1,credit_card,1,2441.29
ORD00001010,1,credit_card,4,174.15
ORD00001011,1,credit_card,3,707.42
ORD00001012,1,boleto,1,277.56
ORD00001013,1,credit_card,6,109.31
ORD00001014,1,credit_card,1,601.83
ORD00001015,1,credit_card,1,98.53
ORD00001016,1,credit_card,1,999.74
ORD00001017,1,boleto,1,886.23
ORD00001018,1,credit_card,4,707.88
ORD00001019,1,boleto,1,367.12
ORD00001020,1,credit_card,6,684.5
ORD00001021,1,credit_card,2,203.96
ORD00001022,1,credit_card,1,960.42
ORD00001023,1,boleto,1,219.17
ORD00001024,1,credit_card,1,476.65
ORD00001025,1,credit_card,2,917.11
ORD00001026,1,credit_card,1,582.62
ORD00001027,1,credit_card,4,1064.1
ORD00001028,1,voucher,1,922.31
ORD00001029,1,credit_card,10,258.13
ORD00001030,1,credit_card,2,883.26
ORD00001031,1,credit_card,2,155.1
ORD00001032,1,credit_card,3,104.98
ORD00001033,1,credit_card,1,1180.96
ORD00001034,1,credit_card,1,277.94
ORD00001035,1,credit_card,1,476.72
ORD00001036,1,credit_card,3,1512.42
ORD00001037,1,credit_card,8,348.68
ORD00001038,1,credit_card,1,1880.95
ORD00001039,1,credit_card,5,622.92
ORD00001040,1,credit_card,2,998.3
ORD00001041,1,credit_card,6,198.31
ORD00001042,1,credit_card,1,1381.62
ORD00001043,1,boleto,1,2943.98
ORD00001044,1,credit_card,5,691.15
ORD00001045,1,credit_card,4,107.42
ORD00001046,1,credit_card,2,913.54
ORD00001047,1,credit_card,2,723.79
ORD00001048,1,credit_card,5,143.92
ORD00001049,1,boleto,1,294.09
ORD00001050,1,boleto,1,2038.32
ORD00001051,1,credit_card,2,490.46
ORD00001052,1,credit_card,3,580.73
ORD00001053,1,credit_card,1,889.55
ORD00001054,1,credit_card,2,1238.17
ORD00001055,1,credit_card,8,692.19
ORD00001056,1,credit_card,3,2122.72
ORD00001057,1,boleto,1,1395.03
ORD00001058,1,credit_card,12,1251.69
ORD00001059,1,credit_card,12,1257.42
ORD00001060,1,credit_card,3,200.99
ORD00001061,1,credit_card,3,386.55
ORD00001062,1,credit_card,1,1034.99
ORD00001063,1,credit_card,1,1144.26
ORD00001064,1,credit_card,3,585.34
ORD00001065,1,boleto,1,941.27
ORD00001066,1,credit_card,6,2001.57
ORD00001067,1,credit_card,12,1827.17
ORD00001068,1,boleto,1,1332.81
ORD00001069,1,credit_card,3,336.54
ORD00001070,1,credit_card,3,416.45
ORD00001071,1,credit_card,2,1568.95
ORD00001072,1,credit_card,2,618.19
ORD00001073,1,credit_card,12,282.68
ORD00001074,1,boleto,1,425.46
ORD00001075,1,credit_card,1,1580.77
ORD00001076,1,debit_card,1,741.22
ORD00001077,1,credit_card,5,172.31
ORD00001078,1,debit_card,1,602.39
ORD00001079,1,credit_card,1,2894.91
ORD00001080,1,credit_card,1,409.76
ORD00001081,1,credit_card,10,981.87
ORD00001082,1,boleto,1,864.83
ORD00001083,1,boleto,1,736.39
ORD00001084,1,credit_card,1,1442.85
ORD00001085,1,credit_card,5,673.39
ORD00001086,1,boleto,1,2229.94
ORD00001087,1,boleto,1,348.97
ORD00001088,1,credit_card,3,799.86
ORD00001089,1,credit_card,10,117.76
ORD00001090,1,credit_card,3,173.82
ORD00001091,1,credit_card,3,1171.44
ORD00001092,1,voucher,1,1121.85
ORD00001093,1,credit_card,1,428.5
ORD00001094,1,credit_card,3,495.15
ORD00001095,1,boleto,1,250.52
ORD00001096,1,credit_card,1,247.63
ORD00001097,1,boleto,1,2661.9
ORD00001098,1,credit_card,10,384.61
ORD00001099,1,boleto,1,401.53
ORD00001100,1,credit_card,1,431.35
ORD00001101,1,credit_card,10,253.99
ORD00001102,1,credit_card,1,701.13
ORD00001103,1,credit_card,1,3323.94
ORD00001104,1,credit_card,4,727.96
ORD00001105,1,credit_card,12,1270.22
ORD00001106,1,credit_card,1,1228.92
ORD00001107,1,credit_card,1,740.18
ORD00001108,1,credit_card,3,776.21
ORD00001109,1,boleto,1,1112.92
ORD00001110,1,credit_card,6,1234.19
ORD00001111,1,boleto,1,604.73
ORD00001112,1,credit_card,6,824.61
ORD00001113,1,boleto,1,457.26
ORD00001114,1,credit_card,12,1224.37
ORD00001115,1,credit_card,2,1226.43
ORD00001116,1,credit_card,2,298.35
ORD00001117,1,credit_card,2,398.71
ORD00001118,1,credit_card,1,1994.63
ORD00001119,1,credit_card,1,2752.85
ORD00001120,1,credit_card,5,681.91
ORD00001121,1,credit_card,4,2493.93
ORD00001122,1,credit_card,10,929.92
ORD00001123,1,credit_card,1,468.01
ORD00001124,1,credit_card,5,1040.43
ORD00001125,1,credit_card,1,622.35
ORD00001126,1,boleto,1,1135.6
ORD00001127,1,credit_card,2,2048.68
ORD00001128,1,boleto,1,2581.7
ORD00001129,1,credit_card,3,1223.52
ORD00001130,1,boleto,1,1548.74
ORD00001131,1,credit_card,1,1371.05
ORD00001132,1,credit_card,1,1145.52
ORD00001133,1,credit_card,1,226.47
ORD00001134,1,credit_card,8,1206.78
ORD00001135,1,credit_card,2,1322.16
ORD00001136,1,boleto,1,1015.67
ORD00001137,1,boleto,1,756.03
ORD00001138,1,credit_card,1,904.98
ORD00001139,1,voucher,1,627.31
ORD00001140,1,debit_card,1,2309.16
ORD00001141,1,credit_card,1,655.29
ORD00001142,1,boleto,1,607.33
ORD00001143,1,credit_card,1,397.03
ORD00001144,1,credit_card,4,770.84
ORD00001145,1,credit_card,1,607.21
ORD00001146,1,boleto,1,1007.39
ORD00001147,1,credit_card,4,911.45
ORD00001148,1,credit_card,3,418.75
ORD00001149,1,credit_card,1,898.56
ORD00001150,1,credit_card,4,382.38
ORD00001151,1,credit_card,1,890.74
ORD00001152,1,credit_card,10,1631.33
ORD00001153,1,credit_card,1,785.09
ORD00001154,1,credit_card,4,1777.24
ORD00001155,1,credit_card,12,765.6
ORD00001156,1,boleto,1,722.5
ORD00001157,1,debit_card,1,39.27
ORD00001158,1,credit_card,8,2996.11
ORD00001159,1,credit_card,3,308.87
ORD00001160,1,voucher,1,491.62
ORD00001161,1,credit_card,3,832.28
ORD00001162,1,credit_card,1,713.39
ORD00001163,1,credit_card,1,209.53
ORD00001164,1,credit_card,1,206.59
ORD00001165,1,credit_card,1,170.81
ORD00001166,1,credit_card,1,200.76
ORD00001167,1,credit_card,4,1511.75
ORD00001168,1,credit_card,2,1745.45
ORD00001169,1,boleto,1,1056.91
ORD00001170,1,credit_card,1,1024.55
ORD00001171,1,credit_card,10,357.57
ORD00001172,1,credit_card,5,1310.53
ORD00001173,1,credit_card,5,2359.37
ORD00001174,1,credit_card,1,653.23
ORD00001175,1,credit_card,4,1179.22
ORD00001176,1,credit_card,5,784.48
ORD00001177,1,credit_card,10,1749.4
ORD00001178,1,credit_card,10,940.53
ORD00001179,1,voucher,1,2200.7
ORD00001180,1,debit_card,1,803.07
ORD00001181,1,boleto,1,618.22
ORD00001182,1,debit_card,1,1393.39
ORD00001183,1,credit_card,3,726.58
ORD00001184,1,debit_card,1,2557.16
ORD00001185,1,credit_card,1,960.65
ORD00001186,1,credit_card,10,326.41
ORD00001187,1,credit_card,6,253.15
ORD00001188,1,voucher,1,2211.2
ORD00001189,1,credit_card,6,1787.15
ORD00001190,1,credit_card,2,1132.05
ORD00001191,1,debit_card,1,137.37
ORD00001192,1,credit_card,3,1047.57
ORD00001193,1,credit_card,2,2526.39
ORD00001194,1,credit_card,4,1203.93
ORD00001195,1,boleto,1,276.31
ORD00001196,1,voucher,1,346.87
ORD00001197,1,voucher,1,274.05
ORD00001198,1,credit_card,1,2413.92
ORD00001199,1,credit_card,1,869.72
ORD00001200,1,credit_card,4,2062.81
ORD00001201,1,credit_card,2,194.05
ORD00001202,1,credit_card,4,877.1
ORD00001203,1,credit_card,8,3088.12
ORD00001204,1,boleto,1,948.46
ORD00001205,1,voucher,1,962.07
ORD00001206,1,credit_card,3,368.64
ORD00001207,1,credit_card,8,1441.07
ORD00001208,1,credit_card,1,1706.65
ORD00001209,1,credit_card,1,678.48
ORD00001210,1,credit_card,2,648.51
ORD00001211,1,credit_card,5,2069.34
ORD00001212,1,voucher,1,746.23
ORD00001213,1,credit_card,3,1037.6
ORD00001214,1,credit_card,1,726.54
ORD00001215,1,boleto,1,313.05
ORD00001216,1,credit_card,1,1332.22
ORD00001217,1,credit_card,2,2200.0
ORD00001218,1,boleto,1,909.87
ORD00001219,1,credit_card,3,293.04
ORD00001220,1,boleto,1,1022.71
ORD00001221,1,credit_card,2,1023.07
ORD00001222,1,credit_card,1,279.16
ORD00001223,1,boleto,1,152.76
ORD00001224,1,credit_card,4,284.15
ORD00001225,1,credit_card,10,803.98
ORD00001226,1,credit_card,1,1619.13
ORD00001227,1,credit_card,1,489.96
ORD00001228,1,credit_card,1,1644.95
ORD00001229,1,boleto,1,1252.34
ORD00001230,1,boleto,1,172.1
ORD00001231,1,boleto,1,415.89
ORD00001232,1,boleto,1,1068.08
ORD00001233,1,boleto,1,618.16
ORD00001234,1,credit_card,2,1110.26
ORD00001235,1,credit_card,6,439.44
ORD00001236,1,credit_card,1,276.0
ORD00001237,1,credit_card,8,1004.37
ORD00001238,1,credit_card,3,80.34
ORD00001239,1,credit_card,1,599.73
ORD00001240,1,voucher,1,850.81
ORD00001241,1,credit_card,5,1330.96
ORD00001242,1,boleto,1,228.87
ORD00001243,1,credit_card,1,69.59
ORD00001244,1,credit_card,2,384.72
ORD00001245,1,credit_card,2,775.1
ORD00001246,1,voucher,1,682.62
ORD00001247,1,credit_card,10,2534.24
ORD00001248,1,credit_card,3,826.29
ORD00001249,1,credit_card,2,1199.02
ORD00001250,1,credit_card,2,174.29
ORD00001251,1,credit_card,3,1128.9
ORD00001252,1,credit_card,6,424.49
ORD00001253,1,boleto,1,1427.94
ORD00001254,1,credit_card,4,1100.39
ORD00001255,1,credit_card,2,2262.65
ORD00001256,1,boleto,1,618.13
ORD00001257,1,boleto,1,759.62
ORD00001258,1,boleto,1,1702.84
ORD00001259,1,credit_card,1,2484.87
ORD00001260,1,boleto,1,665.57
ORD00001261,1,credit_card,6,2944.83
ORD00001262,1,credit_card,5,884.8
ORD00001263,1,credit_card,1,336.56
ORD00001264,1,credit_card,2,467.39
ORD00001265,1,credit_card,10,2185.92
ORD00001266,1,boleto,1,1446.27
ORD00001267,1,boleto,1,523.66
ORD00001268,1,voucher,1,1202.79
ORD00001269,1,credit_card,1,945.71
ORD00001270,1,boleto,1,264.17
ORD00001271,1,credit_card,1,286.86
ORD00001272,1,credit_card,6,2022.28
ORD00001273,1,credit_card,12,1119.49
ORD00001274,1,boleto,1,1120.65
ORD00001275,1,credit_card,5,617.74
ORD00001276,1,credit_card,1,274.15
ORD00001277,1,credit_card,1,1168.18
ORD00001278,1,credit_card,4,169.31
ORD00001279,1,boleto,1,721.03
ORD00001280,1,credit_card,4,1070.67
ORD00001281,1,credit_card,10,249.69
ORD00001282,1,credit_card,1,1162.15
ORD00001283,1,credit_card,8,792.07
ORD00001284,1,credit_card,2,895.2
ORD00001285,1,credit_card,8,723.42
ORD00001286,1,boleto,1,496.27
ORD00001287,1,credit_card,12,782.79
ORD00001288,1,credit_card,8,714.3
ORD00001289,1,boleto,1,1043.8
ORD00001290,1,credit_card,3,777.27
ORD00001291,1,boleto,1,1887.25
ORD00001292,1,credit_card,1,403.0
ORD00001293,1,credit_card,12,836.52
ORD00001294,1,credit_card,1,633.53
ORD00001295,1,credit_card,2,1010.51
ORD00001296,1,boleto,1,522.1
ORD00001297,1,credit_card,2,991.46
ORD00001298,1,debit_card,1,2474.93
ORD00001299,1,boleto,1,1175.88
ORD00001300,1,credit_card,4,1370.6
ORD00001301,1,debit_card,1,938.29
ORD00001302,1,credit_card,2,974.34
ORD00001303,1,credit_card,1,838.84
ORD00001304,1,credit_card,2,2304.43
ORD00001305,1,credit_card,1,1235.01
ORD00001306,1,voucher,1,138.22
ORD00001307,1,debit_card,1,515.33
ORD00001308,1,boleto,1,775.83
ORD00001309,1,voucher,1,1424.12
ORD00001310,1,credit_card,6,511.44
ORD00001311,1,credit_card,2,1061.36
ORD00001312,1,credit_card,2,904.94
ORD00001313,1,boleto,1,266.41
ORD00001314,1,credit_card,6,984.81
