review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
REV00000282,ORD00000283,4,,"Perfeito, gostei muito",2017-01-30 16:58:00,2017-02-20 16:58:00
REV00000283,ORD00000284,5,,Chegou antes do prazo,2017-02-21 17:48:00,2017-01-31 17:48:00
REV00000284,ORD00000285,5,,Ótima qualidade,2017-02-13 21:17:00,2017-02-08 21:17:00
REV00000285,ORD00000286,4,,Produto excelente!,2017-02-12 21:28:00,2017-02-07 21:28:00
REV00000286,ORD00000287,5,,Chegou antes do prazo,2017-02-09 02:27:00,2017-02-09 02:27:00
REV00000287,ORD00000288,5,,Produto excelente!,2017-02-09 05:09:00,2017-02-19 05:09:00
REV00000288,ORD00000289,4,,Ótima qualidade,2017-02-11 05:45:00,2017-02-19 05:45:00
REV00000289,ORD00000290,3,,Normal,2017-02-10 05:47:00,2017-02-16 05:47:00
REV00000290,ORD00000291,1,,Péssima qualidade,2017-02-05 12:30:00,2017-02-23 12:30:00
REV00000291,ORD00000292,3,,,2017-02-22 12:36:00,2017-02-18 12:36:00
REV00000292,ORD00000293,3,,Poderia ser melhor,2017-02-22 13:04:00,2017-02-03 13:04:00
REV00000293,ORD00000294,5,,Produto excelente!,2017-02-06 13:30:00,2017-02-25 13:30:00
REV00000294,ORD00000295,3,,,2017-01-30 14:51:00,2017-02-26 14:51:00
REV00000295,ORD00000296,5,,Produto excelente!,2017-02-11 17:28:00,2017-02-09 17:28:00
REV00000296,ORD00000297,2,,Decepcionante,2017-02-09 18:06:00,2017-02-16 18:06:00
REV00000297,ORD00000298,5,,Ótima qualidade,2017-02-17 18:26:00,2017-02-08 18:26:00
REV00000298,ORD00000299,4,,Chegou antes do prazo,2017-02-15 19:53:00,2017-02-01 19:53:00
REV00000299,ORD00000300,5,,,2017-02-05 21:40:00,2017-01-31 21:40:00
REV00000300,ORD00000301,3,,,2017-02-20 04:07:00,2017-02-09 04:07:00
REV00000301,ORD00000302,5,,"Perfeito, gostei muito",2017-02-14 06:43:00,2017-02-14 06:43:00
REV00000302,ORD00000303,2,,Péssima qualidade,2017-02-02 07:46:00,2017-02-03 07:46:00
REV00000303,ORD00000304,5,,,2017-02-18 10:39:00,2017-02-17 10:39:00
REV00000304,ORD00000305,4,,"Muito bom, recomendo!",2017-02-07 11:08:00,2017-02-14 11:08:00
REV00000305,ORD00000306,5,,Ótima qualidade,2017-02-14 12:42:00,2017-02-24 12:42:00
REV00000306,ORD00000307,3,,"Ok, dentro do esperado",2017-02-15 14:17:00,2017-02-21 14:17:00
REV00000307,ORD00000308,4,,Produto excelente!,2017-02-23 17:30:00,2017-02-28 17:30:00
REV00000308,ORD00000309,3,,Produto razoável,2017-02-16 17:43:00,2017-02-01 17:43:00
REV00000309,ORD00000310,5,,Produto excelente!,2017-02-17 19:52:00,2017-02-17 19:52:00
REV00000310,ORD00000311,3,,Produto razoável,2017-02-05 21:05:00,2017-02-22 21:05:00
REV00000311,ORD00000312,3,,"Ok, dentro do esperado",2017-02-06 21:11:00,2017-02-18 21:11:00
REV00000312,ORD00000313,5,,,2017-02-18 21:27:00,2017-02-26 21:27:00
REV00000313,ORD00000314,1,,Produto com defeito,2017-02-07 01:05:00,2017-02-04 01:05:00
REV00000314,ORD00000315,5,,Produto excelente!,2017-02-03 09:00:00,2017-02-17 09:00:00
REV00000315,ORD00000316,2,,Decepcionante,2017-02-08 12:45:00,2017-02-05 12:45:00
REV00000316,ORD00000317,5,,Produto excelente!,2017-02-08 15:06:00,2017-02-05 15:06:00
REV00000317,ORD00000318,5,,Produto excelente!,2017-02-01 15:20:00,2017-02-07 15:20:00
REV00000318,ORD00000319,3,,Poderia ser melhor,2017-02-20 17:10:00,2017-02-20 17:10:00
REV00000319,ORD00000320,4,,,2017-02-23 17:17:00,2017-02-16 17:17:00
REV00000320,ORD00000321,5,,,2017-02-22 21:08:00,2017-02-23 21:08:00
REV00000321,ORD00000322,5,,"Muito bom, recomendo!",2017-02-03 23:01:00,2017-02-23 23:01:00
REV00000322,ORD00000323,5,,Ótima qualidade,2017-02-03 23:18:00,2017-02-08 23:18:00
REV00000323,ORD00000324,5,,"Perfeito, gostei muito",2017-02-02 23:54:00,2017-02-27 23:54:00
REV00000324,ORD00000325,4,,Produto excelente!,2017-02-05 00:41:00,2017-02-18 00:41:00
REV00000325,ORD00000326,5,,Chegou antes do prazo,2017-02-07 03:39:00,2017-02-22 03:39:00
REV00000326,ORD00000327,5,,,2017-02-25 11:20:00,2017-03-01 11:20:00
REV00000327,ORD00000328,5,,"Perfeito, gostei muito",2017-02-19 11:23:00,2017-02-05 11:23:00
REV00000328,ORD00000329,5,,,2017-02-12 12:49:00,2017-02-05 12:49:00
REV00000329,ORD00000330,5,,,2017-02-20 16:13:00,2017-02-15 16:13:00
REV00000330,ORD00000331,5,,Chegou antes do prazo,2017-02-10 17:53:00,2017-02-24 17:53:00
REV00000331,ORD00000332,5,,"Perfeito, gostei muito",2017-02-02 21:14:00,2017-02-20 21:14:00
REV00000332,ORD00000333,4,,"Perfeito, gostei muito",2017-02-03 21:20:00,2017-02-05 21:20:00
REV00000333,ORD00000334,3,,,2017-02-18 22:33:00,2017-02-11 22:33:00
REV00000334,ORD00000335,3,,"Ok, dentro do esperado",2017-02-06 01:04:00,2017-02-12 01:04:00
REV00000335,ORD00000336,5,,,2017-02-03 04:50:00,2017-02-22 04:50:00
REV00000336,ORD00000337,5,,Produto excelente!,2017-02-07 06:29:00,2017-02-25 06:29:00
REV00000337,ORD00000338,4,,Produto excelente!,2017-02-10 06:36:00,2017-02-18 06:36:00
REV00000338,ORD00000339,4,,Chegou antes do prazo,2017-02-04 08:24:00,2017-02-15 08:24:00
REV00000339,ORD00000340,1,,Decepcionante,2017-02-04 08:28:00,2017-02-07 08:28:00
REV00000340,ORD00000341,3,,,2017-02-24 09:20:00,2017-02-14 09:20:00
REV00000341,ORD00000342,5,,Produto excelente!,2017-02-11 11:13:00,2017-02-23 11:13:00
REV00000342,ORD00000343,5,,,2017-02-09 13:43:00,2017-02-12 13:43:00
REV00000343,ORD00000344,5,,"Perfeito, gostei muito",2017-02-12 17:08:00,2017-02-19 17:08:00
REV00000344,ORD00000345,5,,Chegou antes do prazo,2017-02-15 19:27:00,2017-02-11 19:27:00
REV00000345,ORD00000346,5,,"Muito bom, recomendo!",2017-02-07 19:28:00,2017-02-19 19:28:00
REV00000346,ORD00000347,5,,Chegou antes do prazo,2017-02-05 20:31:00,2017-02-24 20:31:00
REV00000347,ORD00000348,5,,Ótima qualidade,2017-02-15 22:27:00,2017-02-11 22:27:00
REV00000348,ORD00000349,5,,Chegou antes do prazo,2017-02-22 23:08:00,2017-02-11 23:08:00
REV00000349,ORD00000350,5,,,2017-02-13 23:09:00,2017-02-10 23:09:00
REV00000350,ORD00000351,5,,,2017-02-12 00:37:00,2017-02-08 00:37:00
REV00000351,ORD00000352,1,,,2017-02-11 08:04:00,2017-02-12 08:04:00
REV00000352,ORD00000353,5,,,2017-02-25 11:08:00,2017-02-11 11:08:00
REV00000353,ORD00000354,2,,Demorou muito,2017-02-16 12:02:00,2017-02-25 12:02:00
REV00000354,ORD00000355,3,,,2017-02-08 12:09:00,2017-02-25 12:09:00
REV00000355,ORD00000356,4,,"Perfeito, gostei muito",2017-02-14 18:08:00,2017-02-15 18:08:00
REV00000356,ORD00000357,4,,Chegou antes do prazo,2017-02-11 18:10:00,2017-02-25 18:10:00
REV00000357,ORD00000358,5,,Ótima qualidade,2017-02-10 19:19:00,2017-02-11 19:19:00
REV00000358,ORD00000359,4,,Ótima qualidade,2017-02-19 19:41:00,2017-02-12 19:41:00
REV00000359,ORD00000360,5,,"Perfeito, gostei muito",2017-02-04 20:42:00,2017-02-23 20:42:00
REV00000360,ORD00000361,1,,,2017-02-10 21:44:00,2017-02-28 21:44:00
REV00000361,ORD00000362,5,,,2017-02-07 01:35:00,2017-02-26 01:35:00
REV00000362,ORD00000363,5,,,2017-02-26 04:57:00,2017-03-04 04:57:00
REV00000363,ORD00000364,2,,Produto com defeito,2017-02-11 05:34:00,2017-02-23 05:34:00
REV00000364,ORD00000365,5,,,2017-02-18 07:42:00,2017-02-15 07:42:00
REV00000365,ORD00000366,5,,,2017-02-26 07:53:00,2017-02-08 07:53:00
REV00000366,ORD00000367,5,,,2017-02-25 08:18:00,2017-03-04 08:18:00
REV00000367,ORD00000368,5,,Produto excelente!,2017-02-28 10:34:00,2017-02-22 10:34:00
REV00000368,ORD00000369,5,,Ótima qualidade,2017-02-15 10:46:00,2017-02-21 10:46:00
REV00000369,ORD00000370,1,,Péssima qualidade,2017-02-25 14:00:00,2017-02-20 14:00:00
REV00000370,ORD00000371,5,,,2017-02-17 14:21:00,2017-02-11 14:21:00
REV00000371,ORD00000372,5,,Ótima qualidade,2017-02-05 16:28:00,2017-02-26 16:28:00
REV00000372,ORD00000373,3,,"Ok, dentro do esperado",2017-02-05 18:46:00,2017-03-05 18:46:00
REV00000373,ORD00000374,5,,,2017-02-24 20:42:00,2017-02-24 20:42:00
REV00000374,ORD00000375,5,,"Perfeito, gostei muito",2017-02-16 20:51:00,2017-02-06 20:51:00
REV00000375,ORD00000376,4,,Produto excelente!,2017-02-15 20:54:00,2017-03-05 20:54:00
REV00000376,ORD00000377,5,,"Muito bom, recomendo!",2017-02-27 22:38:00,2017-02-10 22:38:00
REV00000377,ORD00000378,5,,Produto excelente!,2017-02-12 00:21:00,2017-02-16 00:21:00
REV00000378,ORD00000379,3,,Poderia ser melhor,2017-03-01 02:26:00,2017-02-23 02:26:00
REV00000379,ORD00000380,5,,"Perfeito, gostei muito",2017-02-07 04:23:00,2017-03-06 04:23:00
REV00000380,ORD00000381,5,,Chegou antes do prazo,2017-02-20 04:27:00,2017-02-12 04:27:00
REV00000381,ORD00000382,3,,Produto razoável,2017-02-17 04:59:00,2017-02-22 04:59:00
REV00000382,ORD00000383,5,,,2017-02-26 06:17:00,2017-02-19 06:17:00
REV00000383,ORD00000384,5,,"Muito bom, recomendo!",2017-02-22 08:15:00,2017-02-07 08:15:00
REV00000384,ORD00000385,5,,"Muito bom, recomendo!",2017-02-07 09:17:00,2017-02-08 09:17:00
REV00000385,ORD00000386,5,,Produto excelente!,2017-02-08 10:11:00,2017-02-18 10:11:00
REV00000386,ORD00000387,5,,Ótima qualidade,2017-02-18 13:08:00,2017-03-01 13:08:00
REV00000387,ORD00000388,5,,Produto excelente!,2017-02-21 15:02:00,2017-03-03 15:02:00
REV00000388,ORD00000389,5,,"Perfeito, gostei muito",2017-02-14 15:42:00,2017-02-12 15:42:00
REV00000389,ORD00000390,5,,Chegou antes do prazo,2017-02-12 18:28:00,2017-03-05 18:28:00
REV00000390,ORD00000391,5,,Ótima qualidade,2017-02-08 22:02:00,2017-02-09 22:02:00
REV00000391,ORD00000392,4,,"Perfeito, gostei muito",2017-02-15 23:15:00,2017-03-05 23:15:00
REV00000392,ORD00000393,4,,"Perfeito, gostei muito",2017-02-08 01:31:00,2017-02-17 01:31:00
REV00000393,ORD00000394,5,,,2017-02-22 02:58:00,2017-02-13 02:58:00
REV00000394,ORD00000395,5,,Chegou antes do prazo,2017-02-23 03:11:00,2017-02-26 03:11:00
REV00000395,ORD00000396,5,,Produto excelente!,2017-02-26 03:45:00,2017-02-20 03:45:00
REV00000396,ORD00000397,5,,Chegou antes do prazo,2017-02-13 05:20:00,2017-02-23 05:20:00
REV00000397,ORD00000398,4,,"Muito bom, recomendo!",2017-02-26 06:33:00,2017-03-06 06:33:00
REV00000398,ORD00000399,4,,"Muito bom, recomendo!",2017-02-19 08:31:00,2017-02-20 08:31:00
REV00000399,ORD00000400,1,,,2017-02-26 08:33:00,2017-02-27 08:33:00
REV00000400,ORD00000401,5,,"Perfeito, gostei muito",2017-02-14 10:12:00,2017-03-01 10:12:00
REV00000401,ORD00000402,5,,,2017-02-18 17:01:00,2017-03-01 17:01:00
REV00000402,ORD00000403,5,,,2017-02-24 21:54:00,2017-02-10 21:54:00
REV00000403,ORD00000404,5,,"Perfeito, gostei muito",2017-02-13 23:10:00,2017-02-22 23:10:00
REV00000404,ORD00000405,5,,Ótima qualidade,2017-02-19 05:23:00,2017-02-28 05:23:00
REV00000405,ORD00000406,4,,"Muito bom, recomendo!",2017-03-01 05:44:00,2017-02-24 05:44:00
REV00000406,ORD00000407,5,,Produto excelente!,2017-02-17 06:36:00,2017-02-23 06:36:00
REV00000407,ORD00000408,4,,"Perfeito, gostei muito",2017-02-14 06:55:00,2017-02-18 06:55:00
REV00000408,ORD00000409,3,,,2017-03-02 12:51:00,2017-02-15 12:51:00
REV00000409,ORD00000410,5,,Ótima qualidade,2017-02-19 13:04:00,2017-03-03 13:04:00
REV00000410,ORD00000411,5,,"Perfeito, gostei muito",2017-02-17 15:11:00,2017-02-14 15:11:00
REV00000411,ORD00000412,1,,Demorou muito,2017-02-15 16:02:00,2017-02-21 16:02:00
REV00000412,ORD00000413,4,,,2017-03-01 19:03:00,2017-02-23 19:03:00
REV00000413,ORD00000414,4,,"Perfeito, gostei muito",2017-02-27 22:59:00,2017-03-05 22:59:00
REV00000414,ORD00000415,3,,,2017-03-01 00:17:00,2017-02-12 00:17:00
REV00000415,ORD00000416,5,,,2017-02-27 01:29:00,2017-02-18 01:29:00
REV00000416,ORD00000417,5,,,2017-02-22 03:21:00,2017-02-19 03:21:00
REV00000417,ORD00000418,5,,"Muito bom, recomendo!",2017-03-01 03:46:00,2017-02-24 03:46:00
REV00000418,ORD00000419,3,,,2017-02-24 06:27:00,2017-02-21 06:27:00
REV00000419,ORD00000420,4,,,2017-02-12 06:44:00,2017-02-27 06:44:00
REV00000420,ORD00000421,4,,"Perfeito, gostei muito",2017-02-16 12:54:00,2017-03-06 12:54:00
REV00000421,ORD00000422,5,,,2017-02-21 13:08:00,2017-02-20 13:08:00
REV00000422,ORD00000423,5,,Produto excelente!,2017-03-01 13:54:00,2017-02-15 13:54:00
REV00000423,ORD00000424,3,,Poderia ser melhor,2017-02-21 14:08:00,2017-03-09 14:08:00
REV00000424,ORD00000425,4,,,2017-02-28 15:59:00,2017-03-01 15:59:00
REV00000425,ORD00000426,4,,Produto excelente!,2017-02-14 16:40:00,2017-02-28 16:40:00
REV00000426,ORD00000427,1,,,2017-02-28 17:47:00,2017-03-06 17:47:00
REV00000427,ORD00000428,4,,"Perfeito, gostei muito",2017-02-27 18:02:00,2017-02-11 18:02:00
REV00000428,ORD00000429,5,,"Perfeito, gostei muito",2017-02-25 19:11:00,2017-02-17 19:11:00
REV00000429,ORD00000430,5,,"Perfeito, gostei muito",2017-02-10 19:48:00,2017-02-23 19:48:00
REV00000430,ORD00000431,3,,Poderia ser melhor,2017-02-23 19:49:00,2017-02-15 19:49:00
REV00000431,ORD00000432,4,,Ótima qualidade,2017-02-15 00:49:00,2017-02-13 00:49:00
REV00000432,ORD00000433,4,,Ótima qualidade,2017-03-03 06:07:00,2017-03-03 06:07:00
REV00000433,ORD00000434,3,,,2017-02-12 07:17:00,2017-02-12 07:17:00
REV00000434,ORD00000435,5,,,2017-02-12 08:16:00,2017-02-19 08:16:00
REV00000435,ORD00000436,5,,Produto excelente!,2017-02-21 10:26:00,2017-02-13 10:26:00
REV00000436,ORD00000437,5,,Chegou antes do prazo,2017-03-01 11:08:00,2017-03-02 11:08:00
REV00000437,ORD00000438,5,,"Muito bom, recomendo!",2017-03-04 12:40:00,2017-02-28 12:40:00
REV00000438,ORD00000439,5,,"Muito bom, recomendo!",2017-02-12 16:08:00,2017-02-19 16:08:00
REV00000439,ORD00000440,4,,,2017-02-21 18:39:00,2017-02-27 18:39:00
REV00000440,ORD00000441,4,,Produto excelente!,2017-02-21 18:49:00,2017-02-17 18:49:00
REV00000441,ORD00000442,3,,,2017-02-24 20:20:00,2017-02-19 20:20:00
REV00000442,ORD00000443,5,,Produto excelente!,2017-03-03 21:18:00,2017-02-22 21:18:00
REV00000443,ORD00000444,5,,"Perfeito, gostei muito",2017-03-03 23:25:00,2017-02-11 23:25:00
REV00000444,ORD00000445,5,,Chegou antes do prazo,2017-02-24 01:11:00,2017-02-21 01:11:00
REV00000445,ORD00000446,5,,,2017-02-22 01:26:00,2017-02-12 01:26:00
REV00000446,ORD00000447,5,,,2017-02-24 02:12:00,2017-02-23 02:12:00
REV00000447,ORD00000448,5,,Chegou antes do prazo,2017-02-25 07:54:00,2017-02-22 07:54:00
REV00000448,ORD00000449,5,,,2017-02-15 08:54:00,2017-02-16 08:54:00
REV00000449,ORD00000450,5,,,2017-02-14 12:25:00,2017-03-09 12:25:00
REV00000450,ORD00000451,2,,Decepcionante,2017-03-01 16:16:00,2017-03-05 16:16:00
REV00000451,ORD00000452,4,,,2017-02-26 20:17:00,2017-03-06 20:17:00
REV00000452,ORD00000453,3,,,2017-02-25 00:07:00,2017-02-16 00:07:00
REV00000453,ORD00000454,5,,Ótima qualidade,2017-02-23 06:07:00,2017-03-07 06:07:00
REV00000454,ORD00000455,5,,Produto excelente!,2017-02-16 06:19:00,2017-03-12 06:19:00
REV00000455,ORD00000456,4,,,2017-02-13 06:47:00,2017-03-12 06:47:00
REV00000456,ORD00000457,5,,Ótima qualidade,2017-03-04 10:39:00,2017-02-13 10:39:00
REV00000457,ORD00000458,5,,,2017-02-28 17:11:00,2017-02-24 17:11:00
REV00000458,ORD00000459,5,,"Perfeito, gostei muito",2017-02-16 18:14:00,2017-03-11 18:14:00
REV00000459,ORD00000460,5,,,2017-02-19 20:18:00,2017-03-01 20:18:00
REV00000460,ORD00000461,5,,Produto excelente!,2017-02-24 20:28:00,2017-02-14 20:28:00
REV00000461,ORD00000462,4,,"Perfeito, gostei muito",2017-02-12 23:57:00,2017-02-20 23:57:00
REV00000462,ORD00000463,5,,"Muito bom, recomendo!",2017-03-07 02:59:00,2017-03-01 02:59:00
REV00000463,ORD00000464,4,,,2017-03-08 04:09:00,2017-02-28 04:09:00
REV00000464,ORD00000465,5,,Ótima qualidade,2017-02-26 06:14:00,2017-02-26 06:14:00
REV00000465,ORD00000466,3,,,2017-02-15 09:16:00,2017-02-27 09:16:00
REV00000466,ORD00000467,5,,,2017-02-17 11:04:00,2017-03-13 11:04:00
REV00000467,ORD00000468,5,,,2017-03-05 14:57:00,2017-03-05 14:57:00
REV00000468,ORD00000469,5,,Produto excelente!,2017-02-16 15:17:00,2017-03-04 15:17:00
REV00000469,ORD00000470,5,,Chegou antes do prazo,2017-02-24 18:17:00,2017-02-22 18:17:00
REV00000470,ORD00000471,5,,"Perfeito, gostei muito",2017-03-02 19:07:00,2017-02-15 19:07:00
REV00000471,ORD00000472,4,,Ótima qualidade,2017-02-20 20:40:00,2017-03-09 20:40:00
REV00000472,ORD00000473,5,,"Muito bom, recomendo!",2017-03-05 20:59:00,2017-02-27 20:59:00
REV00000473,ORD00000474,4,,"Muito bom, recomendo!",2017-03-08 21:06:00,2017-02-26 21:06:00
REV00000474,ORD00000475,5,,"Perfeito, gostei muito",2017-03-01 22:41:00,2017-02-20 22:41:00
REV00000475,ORD00000476,5,,,2017-02-14 22:43:00,2017-02-22 22:43:00
REV00000476,ORD00000477,5,,"Perfeito, gostei muito",2017-02-20 22:50:00,2017-02-26 22:50:00
REV00000477,ORD00000478,5,,Ótima qualidade,2017-02-27 00:58:00,2017-02-21 00:58:00
REV00000478,ORD00000479,5,,"Perfeito, gostei muito",2017-03-03 03:03:00,2017-02-25 03:03:00
REV00000479,ORD00000480,5,,"Muito bom, recomendo!",2017-02-27 04:06:00,2017-02-19 04:06:00
REV00000480,ORD00000481,5,,Chegou antes do prazo,2017-02-27 06:04:00,2017-02-17 06:04:00
REV00000481,ORD00000482,1,,Decepcionante,2017-03-05 11:04:00,2017-02-19 11:04:00
REV00000482,ORD00000483,5,,,2017-02-16 12:23:00,2017-03-07 12:23:00
REV00000483,ORD00000484,4,,Produto excelente!,2017-03-04 13:59:00,2017-03-11 13:59:00
REV00000484,ORD00000485,5,,"Muito bom, recomendo!",2017-03-04 14:27:00,2017-03-09 14:27:00
REV00000485,ORD00000486,5,,"Muito bom, recomendo!",2017-03-02 22:47:00,2017-03-08 22:47:00
REV00000486,ORD00000487,5,,"Muito bom, recomendo!",2017-02-25 01:20:00,2017-02-17 01:20:00
REV00000487,ORD00000488,5,,Ótima qualidade,2017-02-28 03:44:00,2017-02-23 03:44:00
REV00000488,ORD00000489,1,,Produto com defeito,2017-03-06 04:56:00,2017-03-10 04:56:00
REV00000489,ORD00000490,4,,Produto excelente!,2017-02-16 09:10:00,2017-02-23 09:10:00
REV00000490,ORD00000491,4,,"Perfeito, gostei muito",2017-03-05 12:38:00,2017-02-21 12:38:00
REV00000491,ORD00000492,5,,Produto excelente!,2017-03-02 16:30:00,2017-03-07 16:30:00
REV00000492,ORD00000493,4,,Chegou antes do prazo,2017-02-18 18:03:00,2017-03-07 18:03:00
REV00000493,ORD00000494,5,,Produto excelente!,2017-02-15 20:30:00,2017-03-10 20:30:00
REV00000494,ORD00000495,5,,Chegou antes do prazo,2017-03-10 03:00:00,2017-02-27 03:00:00
REV00000495,ORD00000496,5,,"Perfeito, gostei muito",2017-03-06 05:43:00,2017-02-20 05:43:00
REV00000496,ORD00000497,2,,Decepcionante,2017-02-23 06:01:00,2017-02-19 06:01:00
REV00000497,ORD00000498,1,,Péssima qualidade,2017-03-10 07:42:00,2017-03-11 07:42:00
REV00000498,ORD00000499,5,,,2017-03-01 10:19:00,2017-03-16 10:19:00
REV00000499,ORD00000500,5,,Ótima qualidade,2017-03-11 12:25:00,2017-03-07 12:25:00
REV00000500,ORD00000501,5,,"Perfeito, gostei muito",2017-03-02 13:44:00,2017-03-03 13:44:00
REV00000501,ORD00000502,4,,"Perfeito, gostei muito",2017-02-17 17:56:00,2017-03-16 17:56:00
REV00000502,ORD00000503,5,,Produto excelente!,2017-03-10 18:05:00,2017-03-05 18:05:00
REV00000503,ORD00000504,5,,Chegou antes do prazo,2017-03-09 21:08:00,2017-03-07 21:08:00
REV00000504,ORD00000505,4,,Ótima qualidade,2017-03-02 23:27:00,2017-03-01 23:27:00
REV00000505,ORD00000506,5,,"Muito bom, recomendo!",2017-02-24 01:09:00,2017-03-15 01:09:00
REV00000506,ORD00000507,5,,"Muito bom, recomendo!",2017-02-17 01:44:00,2017-02-20 01:44:00
REV00000507,ORD00000508,4,,"Perfeito, gostei muito",2017-03-02 04:34:00,2017-03-01 04:34:00
REV00000508,ORD00000509,4,,Chegou antes do prazo,2017-03-02 04:56:00,2017-03-13 04:56:00
REV00000509,ORD00000510,5,,Chegou antes do prazo,2017-03-10 05:55:00,2017-03-14 05:55:00
REV00000510,ORD00000511,5,,"Perfeito, gostei muito",2017-02-28 07:18:00,2017-02-19 07:18:00
REV00000511,ORD00000512,4,,Ótima qualidade,2017-02-22 07:32:00,2017-03-10 07:32:00
REV00000512,ORD00000513,4,,Chegou antes do prazo,2017-03-05 07:45:00,2017-02-21 07:45:00
REV00000513,ORD00000514,5,,Produto excelente!,2017-02-24 10:43:00,2017-03-17 10:43:00
REV00000514,ORD00000515,5,,Produto excelente!,2017-02-22 11:25:00,2017-02-23 11:25:00
REV00000515,ORD00000516,5,,Produto excelente!,2017-03-04 11:41:00,2017-03-01 11:41:00
REV00000516,ORD00000517,4,,"Perfeito, gostei muito",2017-02-25 12:25:00,2017-02-23 12:25:00
REV00000517,ORD00000518,3,,,2017-02-27 14:46:00,2017-03-17 14:46:00
REV00000518,ORD00000519,5,,,2017-03-12 14:47:00,2017-03-05 14:47:00
REV00000519,ORD00000520,3,,,2017-02-25 16:10:00,2017-02-28 16:10:00
REV00000520,ORD00000521,5,,Produto excelente!,2017-03-08 17:34:00,2017-03-07 17:34:00
REV00000521,ORD00000522,4,,"Perfeito, gostei muito",2017-02-19 17:37:00,2017-03-07 17:37:00
REV00000522,ORD00000523,4,,"Muito bom, recomendo!",2017-02-27 17:47:00,2017-03-14 17:47:00
REV00000523,ORD00000524,5,,Chegou antes do prazo,2017-02-17 19:00:00,2017-02-28 19:00:00
REV00000524,ORD00000525,5,,Ótima qualidade,2017-03-10 20:09:00,2017-03-16 20:09:00
REV00000525,ORD00000526,5,,Chegou antes do prazo,2017-02-27 20:30:00,2017-02-27 20:30:00
REV00000526,ORD00000527,5,,Produto excelente!,2017-02-21 00:53:00,2017-03-01 00:53:00
REV00000527,ORD00000528,5,,"Perfeito, gostei muito",2017-03-08 02:20:00,2017-03-12 02:20:00
REV00000528,ORD00000529,5,,Ótima qualidade,2017-02-19 03:15:00,2017-03-02 03:15:00
REV00000529,ORD00000530,1,,Decepcionante,2017-03-07 04:51:00,2017-03-18 04:51:00
REV00000530,ORD00000531,5,,"Muito bom, recomendo!",2017-02-25 06:37:00,2017-02-25 06:37:00
REV00000531,ORD00000532,4,,Ótima qualidade,2017-02-28 07:15:00,2017-03-12 07:15:00
REV00000532,ORD00000533,5,,"Perfeito, gostei muito",2017-02-27 12:14:00,2017-03-11 12:14:00
REV00000533,ORD00000534,5,,Chegou antes do prazo,2017-03-05 12:18:00,2017-03-02 12:18:00
REV00000534,ORD00000535,5,,Chegou antes do prazo,2017-02-21 15:04:00,2017-02-26 15:04:00
REV00000535,ORD00000536,5,,"Muito bom, recomendo!",2017-03-02 19:39:00,2017-03-17 19:39:00
REV00000536,ORD00000537,4,,,2017-02-27 19:48:00,2017-03-17 19:48:00
REV00000537,ORD00000538,5,,Chegou antes do prazo,2017-02-25 22:29:00,2017-03-16 22:29:00
REV00000538,ORD00000539,5,,"Muito bom, recomendo!",2017-03-09 22:32:00,2017-02-23 22:32:00
REV00000539,ORD00000540,5,,,2017-03-11 01:28:00,2017-03-02 01:28:00
REV00000540,ORD00000541,5,,Produto excelente!,2017-03-02 03:02:00,2017-02-25 03:02:00
REV00000541,ORD00000542,4,,Ótima qualidade,2017-03-05 05:18:00,2017-02-26 05:18:00
REV00000542,ORD00000543,5,,Produto excelente!,2017-02-23 06:05:00,2017-03-14 06:05:00
REV00000543,ORD00000544,5,,Chegou antes do prazo,2017-02-19 08:21:00,2017-03-06 08:21:00
REV00000544,ORD00000545,5,,Ótima qualidade,2017-03-02 10:30:00,2017-03-15 10:30:00
REV00000545,ORD00000546,5,,"Perfeito, gostei muito",2017-02-20 12:25:00,2017-02-27 12:25:00
REV00000546,ORD00000547,3,,Entrega ok,2017-03-01 13:08:00,2017-03-14 13:08:00
